fact_id,occupation_id,time_id,noc_code,year,net_change_job_openings,net_change_job_seekers,annual_imbalance,cumulative_imbalance,demand_supply_ratio,gap_flag,talent_gap_index,gap_category
2582,249,8,12,2030,1241.4093655420038,1004.7711837624752,-236.63818177952876,-1121.401881691572,1.2355,1,53.55,Moderate
2583,247,8,13,2030,64.99525474041904,52.60582113939662,-12.389433601022423,-58.71214040270011,1.2355,1,53.55,Moderate
2584,248,8,14,2030,97.49392203470472,78.90957340223332,-18.584348632471404,-88.0691499982968,1.2355,1,53.55,Moderate
2585,251,8,15,2030,25.99810189616759,21.04232845575862,-4.955773440408969,-23.484856161080007,1.2355,1,53.55,Moderate
2586,200,5,82010,2027,66.37613338019518,53.73509262712603,-12.641040753069156,-89.97644732316977,1.2352,1,53.52,Moderate
2587,203,10,21321,2032,123.91356206946917,100.44119702693028,-23.472365042538883,-413.4604489690199,1.2337,1,53.37,Moderate
2588,192,2,52111,2024,39.26207927087936,31.82624672157628,-7.4358325493030755,0.346732894528408,1.2336,1,53.36,Moderate
2589,199,1,22312,2023,225.98506586580248,183.21868479566712,-42.76638107013537,-42.76638107013537,1.2334,1,53.34,Moderate
2590,194,7,62029,2029,144.17531204435204,116.91537279653711,-27.259939247814916,-397.0,1.2332,1,53.32,Moderate
2591,194,5,62029,2027,157.0240392634948,127.41205254137864,-29.61198672211617,-337.8477954163477,1.2324,1,53.24,Moderate
2592,207,10,74100,2032,116.9345243049924,94.89817274217538,-22.036351562817018,-398.7324575625155,1.2322,1,53.22,Moderate
2593,162,1,72500,2023,121.36454252055503,98.50979305661828,-22.85474946393676,-22.85474946393676,1.232,1,53.2,Moderate
2594,253,4,22210,2026,112.15915801294902,91.0983406001462,-21.06081741280282,-97.74027873398693,1.2312,1,53.12,Moderate
2595,222,4,51101,2026,29.8308906896566,24.230195682237355,-5.600695007419244,0.0338873626417335,1.2311,1,53.11,Moderate
2596,217,5,22303,2027,300.32226706950416,244.10483450027272,-56.21743256923145,-487.11638035299785,1.2303,1,53.03,Moderate
2597,225,11,65220,2033,223.8620374872074,182.20860182296693,-41.65343566424045,-518.8573533639782,1.2286,1,52.86,Moderate
2598,69,1,92021,2023,14.340320737192942,11.67610022568424,-2.6642205115087005,-2.6642205115087005,1.2282,1,52.82,Moderate
2599,285,4,42200,2026,218.7712122958002,178.2276946874779,-40.543517608322304,-392.664518945514,1.2275,1,52.75,Moderate
2600,231,3,12113,2025,40.58677539693898,33.06879055458883,-7.517984842350152,-4.40910111255246,1.2273,1,52.73,Moderate
2601,257,11,42202,2033,1697.426845119757,1383.3054395278598,-314.1214055918972,-2327.6318832248216,1.2271,1,52.71,Moderate
2602,266,1,10010,2023,581.3007720589671,473.8533733243286,-107.44739873463855,-107.44739873463855,1.2268,1,52.68,Moderate
2603,261,10,21111,2032,41.078857945368,33.50666076848193,-7.572197176886071,-36.68088584624876,1.226,1,52.6,Moderate
2604,268,4,41302,2026,368.2002200431978,300.3514040576835,-67.8488159855143,-337.370328661495,1.2259,1,52.59,Moderate
2605,231,4,12113,2026,39.60953000488355,32.31265294179072,-7.296877063092836,-11.705978175645296,1.2258,1,52.58,Moderate
2606,237,11,41300,2033,624.1679721054256,509.2164054375907,-114.95156666783492,-1160.965722692677,1.2257,1,52.57,Moderate
2607,242,6,72321,2028,143.67210021166986,117.24577128316184,-26.426328928508028,-175.1523634714618,1.2254,1,52.54,Moderate
2608,244,6,22112,2028,37.113068039058575,30.296742079623527,-6.816325959435048,-11.26709560448876,1.225,1,52.5,Moderate
2609,220,8,72411,2030,176.63261863605416,144.18927789802416,-32.44334073803,-413.948287737835,1.225,1,52.5,Moderate
2610,235,4,41210,2026,742.2390810483641,606.6170793551676,-135.62200169319658,-613.9609051160515,1.2236,1,52.36,Moderate
2611,239,6,80021,2028,34.11269449728345,27.886437548140226,-6.226256949143227,-10.450914026029242,1.2233,1,52.33,Moderate
2612,170,5,41403,2027,273.5024142391286,223.59688179467176,-49.90553244445684,-787.9614969365699,1.2232,1,52.32,Moderate
2613,207,5,74100,2027,132.83507387312116,108.6206162480474,-24.214457625073763,-276.2545109508683,1.2229,1,52.29,Moderate
2614,203,9,21321,2031,122.770073692804,100.42196855158468,-22.34810514121932,-389.98808392648107,1.2225,1,52.25,Moderate
2615,197,3,31102,2025,526.8128367544866,431.19788741262175,-95.61494934186489,-319.542925579595,1.2217,1,52.17,Moderate
2616,262,8,22313,2030,41.210755568746094,33.734248312065205,-7.47650725668089,-12.680209238163965,1.2216,1,52.16,Moderate
2617,296,4,21231,2026,355.66491194890426,317.185291227011,-38.47962072189324,-211.3528641571181,1.1213,1,52.13,Moderate
2618,213,5,22211,2027,49.61203770696615,40.66090366952761,-8.951134037438536,-47.20313155798029,1.2201,1,52.01,Moderate
2619,220,7,72411,2029,185.5938535734592,152.18359850899424,-33.410255064464934,-382.0,1.2195,1,51.95,Moderate
2620,235,8,41210,2030,666.7460665608629,547.011557259056,-119.73450930180697,-921.4864249003778,1.2189,1,51.89,Moderate
2621,262,7,22313,2029,41.12041354757692,33.74899018727158,-7.371423360305343,-5.0,1.2184,1,51.84,Moderate
2622,235,9,41210,2031,665.0519444552693,545.8192900675283,-119.23265438774104,-1040.7190792881188,1.2184,1,51.84,Moderate
2623,226,8,94106,2030,30.290213052226,24.86866553769573,-5.421547514530271,-56.97553144206125,1.218,1,51.8,Moderate
2624,230,5,94100,2027,28.685049256029867,23.552901897084784,-5.132147358945083,-10.767753137014406,1.2179,1,51.79,Moderate
2625,353,2,94110,2024,65.608979259689,53.91101100816964,-11.697968251519356,21.59196805194503,1.217,1,51.76,Moderate
2626,257,10,42202,2032,1671.512482113836,1372.7765906564823,-298.73589145735355,-2013.510477632925,1.2176,1,51.76,Moderate
2627,215,4,21332,2026,324.8900800343215,266.85332519336976,-58.036754840951744,-411.4484153705521,1.2175,1,51.75,Moderate
2628,243,11,22231,2033,71.40831382744476,58.67221768949463,-12.736096137950128,-125.14093453623038,1.2171,1,51.71,Moderate
2629,198,3,21220,2025,82.1179751009443,67.47450487961582,-14.643470221328483,-38.38139956477495,1.217,1,51.7,Moderate
2630,187,5,75201,2027,571.5491330253788,469.8312913463647,-101.7178416790141,-1490.7894730755368,1.2165,1,51.65,Moderate
2631,237,10,41300,2032,616.7226096025273,507.0958179016671,-109.62679170086022,-1046.014156024842,1.2162,1,51.62,Moderate
2632,243,2,22231,2024,82.40209091262037,67.79893201837854,-14.60315889424183,-16.83172856332277,1.2154,1,51.54,Moderate
2633,243,6,22231,2028,76.62814116509878,63.07099082496735,-13.557150340131429,-63.873081732151945,1.215,1,51.5,Moderate
2634,220,9,72411,2031,175.387745351722,144.3671415885061,-31.02060376321592,-444.96889150105096,1.2149,1,51.49,Moderate
2635,267,2,12010,2024,234.7221624199436,193.2118934449333,-41.51026897501029,-61.67019748770579,1.2148,1,51.48,Moderate
2636,245,4,12011,2026,167.19729985473873,137.70941774144086,-29.48788211329787,-153.47273939029995,1.2141,1,51.41,Moderate
2637,243,3,22231,2025,79.01353851215839,65.09294918567798,-13.92058932648041,-30.75231788980318,1.2139,1,51.39,Moderate
2638,226,9,94106,2031,30.095619914877755,24.81468173967219,-5.280938175205566,-62.256469617266816,1.2128,1,51.28,Moderate
2639,243,10,22231,2032,70.7997701211919,58.39942603510815,-12.400344086083749,-112.40483839828023,1.2123,1,51.23,Moderate
2640,327,3,62024,2025,333.741396992812,275.34069630161787,-58.40070069119406,-118.95111884267207,1.2121,1,51.21,Moderate
2641,203,7,21321,2029,135.88407796063825,112.1146606574303,-23.769417303207945,-344.0,1.212,1,51.2,Moderate
2642,225,7,65220,2029,220.59990979489356,182.01299653643247,-38.58691325846107,-331.0,1.212,1,51.2,Moderate
2643,223,8,72410,2030,717.6505068408267,592.207692202812,-125.44281463801462,-1655.760352582934,1.2118,1,51.18,Moderate
2644,315,3,41221,2025,3440.7380115791325,2840.9576043414368,-599.7804072376957,-992.8949308991292,1.2111,1,51.11,Moderate
2645,231,2,12113,2024,41.74199986941477,34.49168651200296,-7.250313357411812,3.108883729797693,1.2102,1,51.03,Moderate
2646,52,1,42102,2023,13.878794794024763,11.468267210787385,-2.4105275832373803,-2.4105275832373803,1.2102,1,51.02,Moderate
2647,226,7,94106,2029,31.56257574828758,26.088006246363555,-5.474569501924023,-52.0,1.2099,1,50.99,Moderate
2648,237,9,41300,2031,611.9074459452254,505.89264294989965,-106.01480299532574,-936.387364323982,1.2096,1,50.96,Moderate
2649,216,8,10029,2030,169.0569989253681,139.80224161773353,-29.254757307634605,-391.0715541528044,1.2093,1,50.93,Moderate
2650,181,1,50011,2023,91.00600413999936,75.30081272539066,-15.705191414608706,-15.705191414608706,1.2086,1,50.86,Moderate
2651,351,2,90010,2024,478.9599190434173,396.4734255818268,-82.4864934615905,-544.1554359549442,1.2081,1,50.81,Moderate
2652,235,10,41210,2032,661.6000599188302,547.9290058603998,-113.6710540584304,-1154.3901333465492,1.2075,1,50.75,Moderate
2653,282,11,32100,2033,81.10536231282559,67.16898154890835,-13.936380763917242,-41.471849495039656,1.2075,1,50.75,Moderate
2654,199,5,22312,2027,180.55623231450224,149.5628641642564,-30.99336815024583,-319.7138108616464,1.2072,1,50.72,Moderate
2655,216,6,10029,2028,193.9042253878756,160.629209466879,-33.27501592099662,-332.456226571918,1.2072,1,50.72,Moderate
2656,185,5,75101,2027,1194.440203895248,989.7674158184398,-204.67278807680827,-2624.5368111206426,1.2068,1,50.68,Moderate
2657,263,1,10020,2023,276.7226223285182,229.40407028874256,-47.318552039775625,-47.318552039775625,1.2063,1,50.63,Moderate
2658,261,9,21111,2031,40.45176112361522,33.53434774980016,-6.917413373815059,-29.10868866936268,1.2063,1,50.63,Moderate
2659,257,9,42202,2031,1650.527075180163,1368.3039691263314,-282.2231060538313,-1714.7745861755711,1.2063,1,50.63,Moderate
2660,243,7,22231,2029,72.02457996612658,59.746026912932166,-12.278553053194416,-76.0,1.2055,1,50.55,Moderate
2661,225,2,65220,2024,288.7602316214192,239.56199485517703,-49.19823676624219,-75.42735625133622,1.2054,1,50.54,Moderate
2662,243,9,22231,2031,70.19205295341116,58.23661048856846,-11.955442464842704,-100.0044943121965,1.2053,1,50.53,Moderate
2663,220,6,72411,2028,200.05913223142207,166.01991093706482,-34.03922129435725,-348.09469193534005,1.205,1,50.5,Moderate
2664,207,6,74100,2028,130.44317969758245,108.28814121214856,-22.15503848543388,-298.40954943630214,1.2046,1,50.46,Moderate
2665,243,8,22231,2030,70.09161112336734,58.19419406135991,-11.897417062007436,-88.0490518473538,1.2044,1,50.44,Moderate
2666,216,9,10029,2031,167.82296508740146,139.3626505843793,-28.460314503022147,-419.53186865582654,1.2042,1,50.42,Moderate
2667,207,11,74100,2033,115.73304818288432,96.13581964993293,-19.597228532951405,-418.3296860954669,1.2038,1,50.38,Moderate
2668,315,2,41221,2024,3549.502635337678,2949.576543217176,-599.9260921205023,-393.1145236614334,1.2034,1,50.34,Moderate
2669,233,11,51113,2033,84.11770485836938,69.90442745112807,-14.213277407241309,-185.2450011812329,1.2033,1,50.33,Moderate
2670,282,10,32100,2032,80.38183101031186,66.82565313517685,-13.556177875135006,-27.53546873112241,1.2029,1,50.29,Moderate
2671,226,10,94106,2032,29.940251366181997,24.889961176398565,-5.0502901897834285,-67.30675980705024,1.2029,1,50.29,Moderate
2672,179,5,14404,2027,198.0176587551813,164.65134927909386,-33.36630947608745,-526.3524320536442,1.2026,1,50.26,Moderate
2673,222,3,51101,2025,29.87513633279245,24.85019594683033,-5.024940385962125,5.634582370060977,1.2022,1,50.24,Moderate
2674,256,6,95102,2028,55.93531763287524,46.55053187378746,-9.384785759087777,-44.64946579095268,1.2016,1,50.16,Moderate
2675,304,2,70010,2024,1309.4499331203,1089.817900646931,-219.632032473369,-87.80823349367847,1.2015,1,50.15,Moderate
2676,223,9,72410,2031,710.6477246509187,592.3309351918666,-118.31678945905207,-1774.077142041986,1.1997,1,49.97,Moderate
2677,223,7,72410,2029,766.8982770526325,639.342095251987,-127.5561818006455,-1530.0,1.1995,1,49.95,Moderate
2678,216,10,10029,2032,167.43284312803857,139.64261615756138,-27.790226970477192,-447.3220956263037,1.199,1,49.9,Moderate
2679,252,5,62021,2027,34.3361102506063,28.67454778273998,-5.661562467866322,-3.819486474203359,1.1974,1,49.74,Moderate
2680,216,7,10029,2029,178.25096065171635,148.89039037846445,-29.36057027325191,-362.0,1.1972,1,49.72,Moderate
2681,235,7,41210,2029,705.2755442034187,589.4830591954682,-115.79248500795052,-802.0,1.1964,1,49.64,Moderate
2682,235,11,41210,2033,661.4941021291659,553.0952438774118,-108.39885825175406,-1262.7889915983033,1.196,1,49.6,Moderate
2683,265,4,12103,2026,164.24705222245728,137.3598277638363,-26.887224458620977,-115.57931732165412,1.1957,1,49.57,Moderate
2684,282,9,32100,2031,79.9016311658191,66.82629957401167,-13.075331591807426,-13.979290855987408,1.1957,1,49.57,Moderate
2685,312,2,75110,2024,1864.9020969435696,1559.7920561911938,-305.1100407523759,-169.26453848753272,1.1956,1,49.56,Moderate
2686,233,10,51113,2032,83.38256209576038,69.74924067313044,-13.633321422629932,-171.0317237739916,1.1955,1,49.55,Moderate
2687,274,11,31110,2033,137.29749940717994,114.84467368983144,-22.452825717348503,-97.22168655605074,1.1955,1,49.55,Moderate
2688,191,5,22302,2027,77.15356927697776,64.55311658147883,-12.60045269549893,-137.84857480338388,1.1952,1,49.52,Moderate
2689,221,6,65101,2028,35.67629303136333,29.85712765236848,-5.819165378994853,3.220322994044121,1.1949,1,49.5,Moderate
2690,221,5,65101,2027,36.690385254814686,30.71564012150695,-5.974745133307735,9.039488373038974,1.1945,1,49.48,Moderate
2691,237,8,41300,2030,604.936262971236,506.3079839209229,-98.6282790503131,-830.3725613286563,1.1948,1,49.48,Moderate
2692,216,11,10029,2033,167.839093391296,140.5347343935221,-27.304358997773903,-474.6264546240776,1.1943,1,49.43,Moderate
2693,280,11,14202,2033,49.04082527082058,41.06989140651919,-7.970933864301394,-27.61472931825347,1.1941,1,49.41,Moderate
2694,250,4,11,2026,44.321801308617886,37.12144458083174,-7.200356727786144,-7.604776313439764,1.194,1,49.4,Moderate
2695,249,4,12,2026,1209.352007135144,1012.8851307055504,-196.46687642959364,-207.5017536952852,1.194,1,49.4,Moderate
2696,247,4,13,2026,63.316859012311184,53.03063511547385,-10.286223896837337,-10.86396616205679,1.194,1,49.4,Moderate
2697,248,4,14,2026,94.9763015882112,79.54680116337278,-15.429500424838436,-16.296123066543842,1.194,1,49.4,Moderate
2698,251,4,15,2026,25.32674360492445,21.212254046189518,-4.114489558734935,-4.345586464822716,1.194,1,49.4,Moderate
2699,257,2,42202,2024,1780.5761637177882,1491.8060409592956,-288.77012275849256,-336.6081315168326,1.1936,1,49.36,Moderate
2700,350,1,13102,2023,383.4702977337871,321.4557518214146,-62.014545912372455,-62.014545912372455,1.1929,1,49.29,Moderate
2701,204,5,11200,2027,528.2854206012308,442.8695441710894,-85.41587643014145,-971.410385308238,1.1929,1,49.29,Moderate
2702,238,8,74101,2030,185.16757766852731,155.26743385455606,-29.900143813971283,-309.5694894012679,1.1926,1,49.26,Moderate
2703,239,4,80021,2026,33.893682683100444,28.42868362845213,-5.46499905464831,0.5389782674089929,1.1922,1,49.22,Moderate
2704,186,7,31101,2029,95.04764020271406,79.72562115376037,-15.322019048953692,-243.0,1.1922,1,49.22,Moderate
2705,220,10,72411,2032,173.40314958208418,145.44197718376392,-27.961172398320254,-472.9300638993713,1.1922,1,49.22,Moderate
2706,272,11,41409,2033,52.83177936549495,44.35506961319441,-8.476709752300543,-39.94870552605296,1.1911,1,49.11,Moderate
2707,250,3,11,2025,44.789647186778026,37.608456968122994,-7.181190218655033,-0.4044195856536206,1.1909,1,49.09,Moderate
2708,249,3,12,2025,1222.1175160963708,1026.1736115587833,-195.9439045375875,-11.034877265691534,1.1909,1,49.09,Moderate
2709,247,3,13,2025,63.98521026682569,53.726367097318494,-10.258843169507196,-0.5777422652194559,1.1909,1,49.09,Moderate
2710,248,3,14,2025,95.97883916360298,80.59041026785147,-15.388428895751517,-0.8666226417054048,1.1909,1,49.09,Moderate
2711,251,3,15,2025,25.594084106730246,21.490546838927376,-4.103537267802871,-0.2310969060877816,1.1909,1,49.09,Moderate
2712,296,2,21231,2024,343.8448206849067,315.2944445530459,-28.550376131860844,-106.18699080887416,1.0906,1,49.06,Moderate
2713,107,1,72300,2023,447.3092701334944,375.7223510748882,-71.58691905860621,-71.58691905860621,1.1905,1,49.05,Moderate
2714,236,6,40041,2028,38.88095840839371,32.66664843290699,-6.214309975486721,-14.819988112765364,1.1902,1,49.02,Moderate
2715,236,4,40041,2026,39.29437527167057,33.035468196419515,-6.258907075251052,-4.542726152998156,1.1895,1,48.95,Moderate
2716,233,9,51113,2031,83.10631742219671,69.87713880272794,-13.229178619468769,-157.39840235136165,1.1893,1,48.93,Moderate
2717,500,1,80022,2023,1.938752077729485,1.6303624400751893,-0.3083896376542958,-0.3083896376542958,1.1892,1,48.92,Moderate
2718,260,4,22300,2026,210.23228862299584,176.78839776611937,-33.44389085687649,-188.38769725404973,1.1892,1,48.92,Moderate
2719,238,9,74101,2031,185.37187957498955,155.89590481175674,-29.475974763232813,-339.0454641645007,1.1891,1,48.91,Moderate
2720,226,11,94106,2033,29.84775581716371,25.10430606721081,-4.743449749952898,-72.05020955700314,1.1889,1,48.89,Moderate
2721,238,7,74101,2029,191.2563243706818,160.87785151084375,-30.37847285983804,-280.0,1.1888,1,48.88,Moderate
2722,256,3,95102,2025,58.965609207263846,49.61819834773689,-9.347410859526953,-23.933400367652403,1.1884,1,48.84,Moderate
2723,261,8,21111,2030,39.88366093309445,33.56145223596428,-6.322208697130165,-22.191275295547623,1.1884,1,48.84,Moderate
2724,274,10,31110,2032,135.91470086978907,114.38918278000077,-21.52551808978832,-74.76886083870224,1.1882,1,48.82,Moderate
2725,242,5,72321,2027,140.93476977322896,118.72700358185804,-22.207766191370936,-148.72603454295376,1.187,1,48.7,Moderate
2726,256,7,95102,2029,51.6991532856729,43.57401836388935,-8.125134921783548,-53.0,1.1865,1,48.65,Moderate
2727,257,8,42202,2030,1623.9106930537882,1369.8709440874954,-254.0397489662928,-1432.5514801217398,1.1854,1,48.54,Moderate
2728,280,10,14202,2032,48.473861999540105,40.90127951147522,-7.572582488064889,-19.64379545395208,1.1851,1,48.51,Moderate
2729,217,7,22303,2029,267.70752051245694,225.92224747278857,-41.78527303966837,-590.0,1.185,1,48.5,Moderate
2730,3,1,75210,2023,3.729474107290873,3.147672142510785,-0.5818019647800883,-0.5818019647800883,1.1848,1,48.48,Moderate
2731,268,1,41302,2023,423.8604765733823,357.7863743796886,-66.0741021936937,-66.0741021936937,1.1847,1,48.47,Moderate
2732,298,11,92014,2033,40.91999928632953,34.546506473705584,-6.373492812623944,-4.291099503588157,1.1845,1,48.45,Moderate
2733,276,11,52114,2033,57.689265196076114,48.720952801397175,-8.96831239467894,-40.85688113570952,1.1841,1,48.41,Moderate
2734,270,2,74203,2024,157.4715564103754,133.00158929699978,-24.469967113375617,-52.5001203292928,1.184,1,48.4,Moderate
